t,x,y,z,yaw
3.131313131313131,0.13831343231607926,-0.2662130621155644,0.7,0
3.2323232323232323,0.1709012395716716,-0.24656189144485832,0.7,0
3.3333333333333335,0.20073918190765752,-0.2229434476432182,0.7,0
3.4343434343434343,0.22734715566236302,-0.19573776031270326,0.7,0
3.5353535353535355,0.2502970285776886,-0.1653825791465949,0.7,0
3.6363636363636362,0.2692195286074075,-0.13236633037296644,0.7,0
3.7373737373737375,0.28381018564262317,-0.09722025779383511,0.7,0
3.8383838383838382,0.2938342305497955,-0.06050987487352457,0.7,0
3.9393939393939394,0.29913037269398324,-0.022825865415328456,0.7,0
4.040404040404041,0.2996133951655368,0.015225420761998181,0.7,0
4.141414141414141,0.2952755259520751,0.05303172421980449,0.7,0
4.242424242424242,0.2861865629930738,0.0899847273831031,0.7,0
4.343434343434343,0.27249275110489113,0.12548984259806786,0.7,0
4.444444444444445,0.25441442884692783,0.1589757792699614,0.7,0
4.545454545454545,0.23224248319172486,0.1899037361426609,0.7,0
4.646464646464646,0.20633366904468517,0.2177760708125627,0.7,0
4.747474747474747,0.17710486892409893,0.2421443069811424,0.7,0
4.848484848484849,0.14502638516536925,0.26261635060648064,0.7,0
4.94949494949495,0.11061437258038223,0.2788627988431737,0.7,0
5.05050505050505,0.07442253333336879,0.2906222402574235,0.7,0
5.151515151515151,0.037033207665808456,0.2977054610348643,0.7,0
5.252525252525253,-0.0009519961760465417,0.2999984895016653,0.7,0
5.353535353535354,-0.03892188204306047,0.29746442997142714,0.7,0
5.454545454545454,-0.07626550025804589,0.29014405641058716,0.7,0
5.555555555555555,-0.1123819780247733,0.27815515637003635,0.7,0
5.656565656565657,-0.14669018769619122,0.2616906357393328,0.7,0
5.757575757575758,-0.17863809733580635,0.24101541481872685,0.7,0
5.858585858585858,-0.20771165311818668,0.21646216565236082,0.7,0
5.959595959595959,-0.2334430506474459,0.1884259592105451,0.7,0
6.0606060606060606,-0.2554182621050871,0.15735790854995826,0.7,0
6.161616161616162,-0.2732836981125915,0.12375791023569344,0.7,0
6.262626262626262,-0.2867518971168795,0.08816660081839704,0.7,0
6.363636363636363,-0.2956061507543078,0.05115665778978753,0.7,0
6.4646464646464645,-0.29970399076936316,0.0133235849874379,0.7,0
6.565656565656566,-0.2989794813822242,-0.024723869284888688,0.7,0
6.666666666666667,-0.29344428022014163,-0.06237350724532803,0.7,0
6.767676767676767,-0.28318745074185214,-0.09901953212538954,0.7,0
6.8686868686868685,-0.2683740291731861,-0.1340722956667404,0.7,0
6.96969696969697,-0.24924236901241648,-0.16696778578240298,0.7,0
7.070707070707071,-0.22610030583324475,-0.19717670172237178,0.7,0
7.171717171717171,-0.19932020409518805,-0.22421297072081395,0.7,0
7.2727272727272725,-0.1693329656600308,-0.24764156908883211,0.7,0
7.373737373737374,-0.13662109641957107,-0.2670855219084596,0.7,0
7.474747474747475,-0.10171094259519603,-0.2822319687002107,0.7,0
7.575757575757575,-0.06516422163015281,-0.2928371974653089,0.7,0
7.6767676767676765,-0.027568983945608343,-0.29873056610297977,0.7,0
7.777777777777778,0.010469849010750045,-0.29981724810572874,0.7,0
7.878787878787879,0.048340218177259364,-0.29607975835334466,0.7,0
7.979797979797979,0.08543277513769516,-0.28757823445502967,0.7,0
8.080808080808081,0.12115068676539731,-0.2744494691127541,0.7,0
8.181818181818182,0.15491923849168834,-0.25690470907547686,0.7,0
8.282828282828282,0.1861950816784268,-0.23522625609987496,0.7,0
8.383838383838384,0.21447497630098902,-0.20976292460940324,0.7,0
8.484848484848484,0.23930388826864651,-0.180924429139647,0.7,0
8.585858585858587,0.2602823110934248,-0.14917479187807037,0.7,0
8.686868686868687,0.27707269409904334,-0.1150248763733217,0.7,0
8.787878787878787,0.28940487373765655,-0.07902416754949758,0.7,0
8.88888888888889,0.2970804206224711,-0.04175193028801984,0.7,0
8.98989898989899,0.2999758323308578,-0.0038078888388571974,0.7,0
9.09090909090909,0.2980445206045651,0.0341974229671617,0.7,0
9.191919191919192,0.2913175609722331,0.07165248543623058,0.7,0
9.292929292929292,0.2799031927325056,0.10795463259235254,0.7,0
9.393939393939394,0.2639850773431959,0.1425197492984986,0.7,0
9.494949494949495,0.24381934323968038,0.17479166988781505,0.7,0
9.595959595959595,0.2197304646324937,0.20425112707740053,0.7,0
9.696969696969697,0.1921060405958169,0.2304241071732694,0.7,0
9.797979797979798,0.16139055845328412,0.2528894771281262,0.7,0
9.8989898989899,0.12807824181055255,0.27128576072974714,0.7,0
10.0,0.09270509831248439,0.285316954888546,0.7,0
